12:19:16,376 root INFO Building Docker image ivy: Step 8/14 : RUN rm -r /usr/local/lib/python2.7/dist-packages && sudo mkdir /usr/local/lib/python2.7/dist-packages
12:19:16,376 root INFO Building Docker image ivy: 
12:19:16,376 root INFO Building Docker image ivy:  ---> Using cache
12:19:16,376 root INFO Building Docker image ivy:  ---> a3e1ced8575f
12:19:16,376 root INFO Building Docker image ivy: Step 9/14 : RUN wget https://bootstrap.pypa.io/pip/2.7/get-pip.py
12:19:16,376 root INFO Building Docker image ivy: 
12:19:16,376 root INFO Building Docker image ivy:  ---> Using cache
12:19:16,376 root INFO Building Docker image ivy:  ---> 85781355fd30
12:19:16,376 root INFO Building Docker image ivy: Step 10/14 : RUN sudo python2.7 get-pip.py --force-reinstall
12:19:16,376 root INFO Building Docker image ivy: 
12:19:16,376 root INFO Building Docker image ivy:  ---> Using cache
12:19:16,376 root INFO Building Docker image ivy:  ---> 5a35538486e7
12:19:16,376 root INFO Building Docker image ivy: Step 11/14 : RUN pip2.7 install pexpect     chardet     gperf     pandas     scandir     ply
12:19:16,377 root INFO Building Docker image ivy: 
12:19:16,377 root INFO Building Docker image ivy:  ---> Using cache
12:19:16,377 root INFO Building Docker image ivy:  ---> 4c58ad5059f6
12:19:16,377 root INFO Building Docker image ivy: Step 12/14 : RUN python2.7 build_submodules.py
12:19:16,377 root INFO Building Docker image ivy: 
12:19:16,377 root INFO Building Docker image ivy:  ---> Using cache
12:19:16,377 root INFO Building Docker image ivy:  ---> 48a433f28de3
12:19:16,377 root INFO Building Docker image ivy: Step 13/14 : RUN sudo python2.7 setup.py install
12:19:16,377 root INFO Building Docker image ivy: 
12:19:16,377 root INFO Building Docker image ivy:  ---> Using cache
12:19:16,377 root INFO Building Docker image ivy:  ---> 25382fe858f6
12:19:16,377 root INFO Building Docker image ivy: Step 14/14 : WORKDIR /app
12:19:16,377 root INFO Building Docker image ivy: 
12:19:16,377 root INFO Building Docker image ivy:  ---> Using cache
12:19:16,377 root INFO Building Docker image ivy:  ---> d79adfea587d
12:19:16,377 root INFO Building Docker image ivy: Successfully built d79adfea587d
12:19:16,377 root INFO Building Docker image ivy: Successfully tagged ivy:latest
12:19:16,377 root INFO Building Docker image ivy complete.
12:19:28,552 root INFO Building Docker image shadow-panther: Step 1/16 : FROM ivy:latest
12:19:28,552 root INFO Building Docker image shadow-panther: 
12:19:28,552 root INFO Building Docker image shadow-panther:  ---> d79adfea587d
12:19:28,552 root INFO Building Docker image shadow-panther: Step 2/16 : WORKDIR /
12:19:28,553 root INFO Building Docker image shadow-panther: 
12:19:28,553 root INFO Building Docker image shadow-panther:  ---> Using cache
12:19:28,553 root INFO Building Docker image shadow-panther:  ---> 98f7b2b272c2
12:19:28,553 root INFO Building Docker image shadow-panther: Step 3/16 : RUN apt-get update && apt-get install libglib2.0 -y
12:19:28,553 root INFO Building Docker image shadow-panther: 
12:19:28,553 root INFO Building Docker image shadow-panther:  ---> Using cache
12:19:28,553 root INFO Building Docker image shadow-panther:  ---> b38baa879c15
12:19:28,553 root INFO Building Docker image shadow-panther: Step 4/16 : RUN git clone https://github.com/FlyearthR/shadow.git && cd /shadow && git checkout rebasing_test
12:19:28,553 root INFO Building Docker image shadow-panther: 
12:19:28,553 root INFO Building Docker image shadow-panther:  ---> Using cache
12:19:28,553 root INFO Building Docker image shadow-panther:  ---> 71bf5b846071
12:19:28,553 root INFO Building Docker image shadow-panther: Step 5/16 : WORKDIR /shadow
12:19:28,553 root INFO Building Docker image shadow-panther: 
12:19:28,553 root INFO Building Docker image shadow-panther:  ---> Using cache
12:19:28,553 root INFO Building Docker image shadow-panther:  ---> 020d1ecbc59d
12:19:28,553 root INFO Building Docker image shadow-panther: Step 6/16 : ENV CC gcc
12:19:28,553 root INFO Building Docker image shadow-panther: 
12:19:28,553 root INFO Building Docker image shadow-panther:  ---> Using cache
12:19:28,553 root INFO Building Docker image shadow-panther:  ---> 2285cb460f6c
12:19:28,553 root INFO Building Docker image shadow-panther: Step 7/16 : ENV CONTAINER ubuntu:20.04
12:19:28,553 root INFO Building Docker image shadow-panther: 
12:19:28,553 root INFO Building Docker image shadow-panther:  ---> Using cache
12:19:28,554 root INFO Building Docker image shadow-panther:  ---> 01f4bd3fd66c
12:19:28,554 root INFO Building Docker image shadow-panther: Step 8/16 : ENV BUILDTYPE release
12:19:28,554 root INFO Building Docker image shadow-panther: 
12:19:28,554 root INFO Building Docker image shadow-panther:  ---> Using cache
12:19:28,554 root INFO Building Docker image shadow-panther:  ---> 1c9f176634bc
12:19:28,554 root INFO Building Docker image shadow-panther: Step 9/16 : ENV RUSTPROFILE minimal
12:19:28,554 root INFO Building Docker image shadow-panther: 
12:19:28,554 root INFO Building Docker image shadow-panther:  ---> Using cache
12:19:28,554 root INFO Building Docker image shadow-panther:  ---> 8ed105d6d487
12:19:28,554 root INFO Building Docker image shadow-panther: Step 10/16 : ENV PATH="/root/.local/bin:${PATH}"
12:19:28,554 root INFO Building Docker image shadow-panther: 
12:19:28,554 root INFO Building Docker image shadow-panther:  ---> Using cache
12:19:28,554 root INFO Building Docker image shadow-panther:  ---> b72c11e33f5f
12:19:28,554 root INFO Building Docker image shadow-panther: Step 11/16 : RUN wget https://github.com/Kitware/CMake/releases/download/v3.26.4/cmake-3.26.4-linux-x86_64.tar.gz
12:19:28,554 root INFO Building Docker image shadow-panther: 
12:19:28,554 root INFO Building Docker image shadow-panther:  ---> Using cache
12:19:28,554 root INFO Building Docker image shadow-panther:  ---> ee88812bdbc0
12:19:28,554 root INFO Building Docker image shadow-panther: Step 12/16 : RUN tar xzf cmake-3.26.4-linux-x86_64.tar.gz
12:19:28,554 root INFO Building Docker image shadow-panther: 
12:19:28,554 root INFO Building Docker image shadow-panther:  ---> Using cache
12:19:28,554 root INFO Building Docker image shadow-panther:  ---> 8b97b65b5e72
12:19:28,554 root INFO Building Docker image shadow-panther: Step 13/16 : WORKDIR /shadow
12:19:28,554 root INFO Building Docker image shadow-panther: 
12:19:28,554 root INFO Building Docker image shadow-panther:  ---> Using cache
12:19:28,554 root INFO Building Docker image shadow-panther:  ---> 149ad40f13a6
12:19:28,554 root INFO Building Docker image shadow-panther: Step 14/16 : RUN ci/container_scripts/install_deps.sh && ci/container_scripts/install_extra_deps.sh
12:19:28,555 root INFO Building Docker image shadow-panther: 
12:19:28,555 root INFO Building Docker image shadow-panther:  ---> Using cache
12:19:28,555 root INFO Building Docker image shadow-panther:  ---> f5e1c6cca488
12:19:28,555 root INFO Building Docker image shadow-panther: Step 15/16 : ENV PATH="/shadow/cmake-3.26.4-linux-x86_64/bin:/root/.cargo/bin:${PATH}"
12:19:28,555 root INFO Building Docker image shadow-panther: 
12:19:28,555 root INFO Building Docker image shadow-panther:  ---> Using cache
12:19:28,555 root INFO Building Docker image shadow-panther:  ---> 3e85569eb4dd
12:19:28,555 root INFO Building Docker image shadow-panther: Step 16/16 : RUN ci/container_scripts/build_and_install.sh
12:19:28,555 root INFO Building Docker image shadow-panther: 
12:19:28,555 root INFO Building Docker image shadow-panther:  ---> Using cache
12:19:28,555 root INFO Building Docker image shadow-panther:  ---> f3e9968047f2
12:19:28,555 root INFO Building Docker image shadow-panther: Successfully built f3e9968047f2
12:19:28,555 root INFO Building Docker image shadow-panther: Successfully tagged shadow-panther:latest
12:19:28,555 root INFO Building Docker image shadow-panther complete.
12:21:43,59 root INFO Building Docker image shadow-panther-picotls: Step 1/14 : ARG image
12:21:43,59 root INFO Building Docker image shadow-panther-picotls: 
12:21:43,59 root INFO Building Docker image shadow-panther-picotls: Step 2/14 : FROM $image:latest
12:21:43,59 root INFO Building Docker image shadow-panther-picotls: 
12:21:43,60 root INFO Building Docker image shadow-panther-picotls:  ---> f3e9968047f2
12:21:43,60 root INFO Building Docker image shadow-panther-picotls: Step 3/14 : WORKDIR /app/implementations/quic-implementations
12:21:43,60 root INFO Building Docker image shadow-panther-picotls: 
12:21:43,60 root INFO Building Docker image shadow-panther-picotls:  ---> Running in fc5418822ff3
12:21:43,60 root INFO Building Docker image shadow-panther-picotls:  ---> Removed intermediate container fc5418822ff3
12:21:43,60 root INFO Building Docker image shadow-panther-picotls:  ---> c41cb6c878e4
12:21:43,60 root INFO Building Docker image shadow-panther-picotls: Step 4/14 : RUN git clone https://github.com/h2o/picotls.git
12:21:43,60 root INFO Building Docker image shadow-panther-picotls: 
12:21:43,60 root INFO Building Docker image shadow-panther-picotls:  ---> Running in 0987e909a64c
12:21:43,60 root INFO Building Docker image shadow-panther-picotls: [91mCloning into 'picotls'...
[0m
12:21:43,60 root INFO Building Docker image shadow-panther-picotls:  ---> Removed intermediate container 0987e909a64c
12:21:43,60 root INFO Building Docker image shadow-panther-picotls:  ---> 670bd6d94772
12:21:43,60 root INFO Building Docker image shadow-panther-picotls: Step 5/14 : WORKDIR /app/implementations/quic-implementations/picotls
